"title","release_year","character","gender","words","proportion_of_dialogue","age","gross","script_id"
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Lucy Bobby","woman",457,0.0595052083,46,196,6061
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Mike Joy","man",152,0.0197916667,57,196,6061
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Mr. Dennit Sr.","man",287,0.0373697917,82,196,6061
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Older Man","man",150,0.01953125,,196,6061
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Ricky Bobby","man",3376,0.4395833333,39,196,6061
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Susan","woman",201,0.026171875,32,196,6061
"Talladega Nights: The Ballad of Ricky Bobby",2006,"Williams Jr","man",211,0.0274739583,,196,6061
"The Tourist",2010,"Chief Inspector","man",222,0.0531991373,64,74,6063
"The Tourist",2010,"Colonnello Lomb","man",236,0.0565540379,59,74,6063
"The Tourist",2010,"Elise Clifton-W","woman",999,0.2393961179,35,74,6063
"The Tourist",2010,"Frank Tupelo","man",1146,0.2746225737,47,74,6063
"The Tourist",2010,"Inspector John ","man",810,0.1941049605,39,74,6063
"The Tourist",2010,"Reginald Shaw","man",652,0.1562425114,73,74,6063
"The Tourist",2010,"Senior Technici","man",108,0.0258806614,27,74,6063
"White House Down",2013,"Bishop","man",1519,0.158974359,,78,6066
"White House Down",2013,"Cale","man",2065,0.2161172161,33,78,6066
"White House Down",2013,"Colonel Cameron","man",222,0.0232339089,,78,6066
"White House Down",2013,"Colonel Janowit","man",380,0.0397697541,,78,6066
"White House Down",2013,"Donnie The Guid","man",564,0.0590266876,,78,6066
"White House Down",2013,"Emily","woman",339,0.0354788069,14,78,6066
"White House Down",2013,"Finnerty","woman",1409,0.1474620617,36,78,6066
"White House Down",2013,"President Sawye","man",1121,0.1173207745,46,78,6066
"White House Down",2013,"Raphelson","man",982,0.1027734171,66,78,6066
"White House Down",2013,"Stenz","man",205,0.0214547357,44,78,6066
"White House Down",2013,"Ted","man",213,0.0222919937,,78,6066
"White House Down",2013,"Tyler","man",132,0.0138147567,38,78,6066
"White House Down",2013,"Vice President ","man",404,0.042281528,75,78,6066
"Season of the Witch",2011,"Cardinal D'Ambr","man",277,0.0391187685,89,27,6083
"Season of the Witch",2011,"Debelzaq","man",1487,0.2099985878,32,27,6083
"Season of the Witch",2011,"Felson","man",736,0.1039401215,61,27,6083
"Season of the Witch",2011,"Hagamar","man",554,0.0782375371,38,27,6083
"Season of the Witch",2011,"Kay","man",501,0.0707527185,23,27,6083
"Season of the Witch",2011,"Lavey","man",2034,0.2872475639,47,27,6083
"Season of the Witch",2011,"Sancierre","man",495,0.0699053806,,27,6083
"Season of the Witch",2011,"The Witch","woman",105,0.0148284141,,27,6083
"Season of the Witch",2011,"Witch","woman",892,0.1259709081,,27,6083
"Interstellar",2014,"Administrator","man",112,0.0118355701,31,200,6092
"Interstellar",2014,"Brand","woman",1213,0.1281834513,32,200,6092
"Interstellar",2014,"Case","man",301,0.0318080947,37,200,6092
"Interstellar",2014,"Cooper","man",3422,0.3616189369,45,200,6092
"Interstellar",2014,"Donald","man",260,0.0274754306,69,200,6092
"Interstellar",2014,"Doyle","man",323,0.0341329388,36,200,6092
"Interstellar",2014,"Mann","man",764,0.0807354961,44,200,6092
"Interstellar",2014,"Ms. Hanley","woman",142,0.0150058121,34,200,6092
"Interstellar",2014,"Murph","woman",921,0.0973264293,37,200,6092
"Interstellar",2014,"Professor Brand","man",747,0.0789390257,81,200,6092
"Interstellar",2014,"Romilly","man",593,0.0626651168,34,200,6092
"Interstellar",2014,"Tars","man",393,0.0415301701,64,200,6092
"Interstellar",2014,"Tom","man",272,0.0287435274,39,200,6092
"Evidence",2013,"Ben","man",647,0.118585044,49,,6093
"Evidence",2013,"Detective Burqu","woman",729,0.1336143695,40,,6093
"Evidence",2013,"Detective Reese","man",863,0.1581744868,44,,6093
"Evidence",2013,"Gabe Wright","man",315,0.0577346041,38,,6093
"Evidence",2013,"Katrina Fleishm","woman",262,0.0480205279,52,,6093
"Evidence",2013,"Leann","woman",1020,0.1869501466,29,,6093
"Evidence",2013,"Rachel","woman",849,0.1556085044,23,,6093
"Evidence",2013,"Steven","man",146,0.0267595308,,,6093
"Evidence",2013,"Tyler Morris","man",233,0.0427052786,27,,6093
"Evidence",2013,"Vicki","woman",392,0.0718475073,39,,6093
"The Equalizer",2014,"Masters","man",177,0.0409059394,40,108,6095
"The Equalizer",2014,"Ralphie","man",271,0.0626299977,,108,6095
"The Equalizer",2014,"Robert Mccall","man",2069,0.4781603883,60,108,6095
"The Equalizer",2014,"Slavi","man",276,0.0637855327,41,108,6095
"The Equalizer",2014,"Susan Plummer","woman",365,0.0843540559,54,108,6095
"The Equalizer",2014,"Teddy","man",762,0.1761035359,48,108,6095
"The Equalizer",2014,"Teri","woman",407,0.09406055,17,108,6095
"GoldenEye",1995,"Alec Trevelyan","man",1016,0.3384410393,36,214,6099
"GoldenEye",1995,"James Bond","man",974,0.3244503664,42,214,6099
"GoldenEye",1995,"M","woman",686,0.2285143238,61,214,6099
"GoldenEye",1995,"Q","man",113,0.0376415723,81,214,6099
"GoldenEye",1995,"Xenia Onatopp","woman",213,0.0709526982,31,214,6099
"For Your Eyes Only",1981,"Bibi Dahl","woman",121,0.0655116405,23,194,6100
"For Your Eyes Only",1981,"Ian Fleming'S J","man",1232,0.6670276123,54,194,6100
"For Your Eyes Only",1981,"Kristatos","man",138,0.0747157553,46,194,6100
"For Your Eyes Only",1981,"Lisl","woman",127,0.0687601516,33,194,6100
"For Your Eyes Only",1981,"Milos Columbo","man",229,0.1239848403,46,194,6100
"Live and Let Die",1973,"M'","man",168,0.0654715511,65,174,6101
"Live and Let Die",1973,"Cab Driver 1","man",120,0.0467653936,38,174,6101
"Live and Let Die",1973,"James Bond","man",1334,0.5198752923,46,174,6101
"Live and Let Die",1973,"Leiter","man",317,0.1235385814,46,174,6101
"Live and Let Die",1973,"Mr. Big","man",114,0.0444271239,34,174,6101
"Live and Let Die",1973,"Rosie","woman",168,0.0654715511,24,174,6101
"Live and Let Die",1973,"Sheriff Pepper","man",210,0.0818394388,52,174,6101
"Live and Let Die",1973,"Solitaire","woman",135,0.0526110678,38,174,6101
"Dracula",1992,"Dr. Jack Seward","man",525,0.0587971777,35,172,6105
"Dracula",1992,"Dracula","man",1765,0.1976705118,34,172,6105
"Dracula",1992,"Jonathan Harker","man",1444,0.1617202374,28,172,6105
"Dracula",1992,"Lord Arthur Hol","man",208,0.0232948818,30,172,6105
"Dracula",1992,"Lucy Westenra","woman",632,0.0707806025,27,172,6105
"Dracula",1992,"Mina Murray","woman",1952,0.2186135066,21,172,6105
"Dracula",1992,"Professor Abrah","man",1690,0.189270915,55,172,6105
"Dracula",1992,"Quincey P. Morr","man",258,0.0288946131,33,172,6105
"Dracula",1992,"R.M. Renfield","man",455,0.050957554,43,172,6105
"Dracula 2000",2000,"Dracula","man",980,0.2627345845,31,53,6106
"Dracula 2000",2000,"Lucy Westerman","woman",459,0.1230563003,31,53,6106
"Dracula 2000",2000,"Marcus","man",547,0.1466487936,27,53,6106
"Dracula 2000",2000,"Mary Heller-Van","woman",521,0.1396782842,25,53,6106
"Dracula 2000",2000,"Simon Sheppard","man",877,0.2351206434,28,53,6106
"Dracula 2000",2000,"Solina","woman",346,0.0927613941,27,53,6106
"The Frighteners",1996,"Cyrus","man",195,0.0465504894,35,32,6107
"The Frighteners",1996,"Dr. Lucy Lynske","woman",775,0.1850083552,29,32,6107
"The Frighteners",1996,"Frank Bannister","man",454,0.1083790881,35,32,6107
"The Frighteners",1996,"Johnny Bartlett","man",222,0.0529959418,25,32,6107
"The Frighteners",1996,"Magda Rees-Jone","woman",206,0.0491764144,,32,6107
"The Frighteners",1996,"Milton Dammers","man",355,0.0847457627,42,32,6107
"The Frighteners",1996,"Patricia Ann Br","woman",256,0.0611124373,48,32,6107
"The Frighteners",1996,"Ray Lynskey","man",723,0.1725948914,32,32,6107
"The Frighteners",1996,"Sgt. Hiles","man",173,0.0412986393,52,32,6107
"The Frighteners",1996,"Sheriff Walt Pe","man",321,0.0766292671,48,32,6107
"The Frighteners",1996,"Stuart, Bannist","man",245,0.0584865123,,32,6107
"The Frighteners",1996,"The Judge","man",264,0.063022201,66,32,6107
"The Mist",2007,"Amanda Dunfrey","woman",825,0.0645994832,38,32,6108
"The Mist",2007,"Ambrose Cornell","man",164,0.0128415942,69,32,6108
"The Mist",2007,"Biker","man",135,0.0105708245,,32,6108
"The Mist",2007,"Billy Drayton","man",419,0.0328087072,9,32,6108
"The Mist",2007,"Brent Norton","man",1175,0.0920053246,45,32,6108
"The Mist",2007,"Bud Brown","man",143,0.0111972438,,32,6108
"The Mist",2007,"Dan Miller","man",280,0.0219246731,60,32,6108
"The Mist",2007,"David Drayton","man",3410,0.2670111972,38,32,6108
"The Mist",2007,"Irene Reppler","woman",380,0.0297549135,77,32,6108
"The Mist",2007,"Jim","man",602,0.0471380471,57,32,6108
"The Mist",2007,"Mike Hatlen","man",186,0.0145642471,55,32,6108
"The Mist",2007,"Mrs. Carmody","woman",1874,0.1467387049,48,32,6108
"The Mist",2007,"Myron","man",147,0.0115104534,55,32,6108
"The Mist",2007,"Norm","man",588,0.0460418135,27,32,6108
"The Mist",2007,"Ollie Weeks","man",1596,0.1249706366,40,32,6108
"The Mist",2007,"Private Jessup","man",366,0.0286586798,30,32,6108
"The Mist",2007,"Sally","woman",285,0.0223161851,25,32,6108
"The Mist",2007,"Steff Drayton","woman",196,0.0153472712,,32,6108
"Escape from Alcatraz",1979,"Associate Warde","man",118,0.0174349882,45,126,6113
"Escape from Alcatraz",1979,"Beck","man",103,0.0152186761,57,126,6113
"Escape from Alcatraz",1979,"Bobs","man",275,0.0406323877,,126,6113
"Escape from Alcatraz",1979,"Chaplain","man",136,0.0200945626,,126,6113
"Escape from Alcatraz",1979,"Clarence Anglin","man",251,0.0370862884,33,126,6113
"Escape from Alcatraz",1979,"Cranston","man",272,0.0401891253,,126,6113
"Escape from Alcatraz",1979,"English","man",1174,0.173463357,41,126,6113
"Escape from Alcatraz",1979,"Frank Morris","man",2506,0.3702718676,49,126,6113
"Escape from Alcatraz",1979,"Guard","man",105,0.0155141844,,126,6113
"Escape from Alcatraz",1979,"John Anglin","man",453,0.0669326241,37,126,6113
"Escape from Alcatraz",1979,"Johnson","man",183,0.0270390071,60,126,6113
"Escape from Alcatraz",1979,"Litmus","man",311,0.0459515366,59,126,6113
"Escape from Alcatraz",1979,"Wagner","man",162,0.0239361702,43,126,6113
"Escape from Alcatraz",1979,"Warden","man",719,0.1062352246,51,126,6113
"Halloween 5",1989,"Billy Hill","man",257,0.0644756648,11,25,6119
"Halloween 5",1989,"Deputy Charlie","man",171,0.0429001505,41,25,6119
"Halloween 5",1989,"Dr. Sam Loomis","man",986,0.2473657802,70,25,6119
"Halloween 5",1989,"Jamie Lloyd","woman",441,0.1106372303,12,25,6119
"Halloween 5",1989,"Nurse Patsey","woman",119,0.0298544907,57,25,6119
"Halloween 5",1989,"Rachel Carruthe","woman",240,0.0602107376,26,25,6119
"Halloween 5",1989,"Samantha Thomas","woman",242,0.0607124937,,25,6119
"Halloween 5",1989,"Sheriff Ben Mee","man",192,0.0481685901,45,25,6119
"Halloween 5",1989,"Spitz","man",121,0.0303562469,21,25,6119
"Halloween 5",1989,"Tina Williams","woman",1217,0.3053186152,,25,6119
"The Expendables 2",2012,"Barney Ross","man",1403,0.2496441281,66,92,6121
"The Expendables 2",2012,"Church","man",881,0.1567615658,57,92,6121
"The Expendables 2",2012,"Fiona","woman",538,0.0957295374,,92,6121
"The Expendables 2",2012,"Gunnar","man",282,0.0501779359,,92,6121
"The Expendables 2",2012,"Hale Caesar","man",271,0.0482206406,44,92,6121
"The Expendables 2",2012,"Lee Christmas","man",548,0.0975088968,45,92,6121
"The Expendables 2",2012,"Mr Lincoln","man",130,0.0231316726,,92,6121
"The Expendables 2",2012,"Presidengot","man",596,0.1060498221,,92,6121
"The Expendables 2",2012,"Toll Road","man",243,0.0432384342,49,92,6121
"The Expendables 2",2012,"Vilain","man",728,0.1295373665,52,92,6121
"Play Misty for Me",1971,"Al Monte","man",448,0.0647118301,41,,6128
"Play Misty for Me",1971,"Dave","man",3592,0.5188502094,41,,6128
"Play Misty for Me",1971,"Evelyn","woman",2390,0.3452260581,30,,6128
"Play Misty for Me",1971,"Frank","man",117,0.0169001878,40,,6128
"Play Misty for Me",1971,"Madge","woman",140,0.0202224469,62,,6128
"Play Misty for Me",1971,"Murphy","man",236,0.0340892677,59,,6128
"Grindhouse",2007,"Abby (Segment ""","man",385,0.0607638889,38,31,6140
"Grindhouse",2007,"Cherry (Segment","woman",1019,0.1608270202,34,31,6140
"Grindhouse",2007,"Dr. Dakota Bloc","woman",635,0.1002209596,33,31,6140
"Grindhouse",2007,"Dr. Felix (Segm","man",208,0.0328282828,,31,6140
"Grindhouse",2007,"Earl Mcgraw (Se","man",167,0.0263573232,67,31,6140
"Grindhouse",2007,"Jt (Segment ""Pl","man",953,0.1504103535,55,31,6140
"Grindhouse",2007,"Muldoon (Segmen","man",274,0.0432449495,52,31,6140
"Grindhouse",2007,"Rapist #1 (Segm","man",217,0.0342487374,44,31,6140
"Grindhouse",2007,"Sheriff Hague","man",756,0.1193181818,51,31,6140
"Grindhouse",2007,"Skip (Segment ""","man",177,0.0279356061,,31,6140
"Grindhouse",2007,"Wray (Segment ""","man",1545,0.243844697,32,31,6140
"Raising Arizona",1987,"Dot","woman",222,0.0357891343,30,50,6145
"Raising Arizona",1987,"Edwina 'Ed' Mcd","woman",1102,0.1776559729,29,50,6145
"Raising Arizona",1987,"Evelle Snoats","man",524,0.0844752539,32,50,6145
"Raising Arizona",1987,"Gale Snoats","man",752,0.1212316621,35,50,6145
"Raising Arizona",1987,"Glen","man",766,0.1234886345,35,50,6145
"Raising Arizona",1987,"H.I. Mcdunnough","man",1787,0.2880864098,23,50,6145
"Raising Arizona",1987,"Leonard Smalls","man",186,0.0299854909,37,50,6145
"Raising Arizona",1987,"Nathan Arizona","man",864,0.1392874416,39,50,6145
"Exorcist: The Beginning",2004,"Chuma","man",338,0.0475253093,,58,6148
"Exorcist: The Beginning",2004,"Emekwi","man",197,0.0276996625,,58,6148
"Exorcist: The Beginning",2004,"Father Francis","man",1107,0.1556524184,29,58,6148
"Exorcist: The Beginning",2004,"Father Merrin","man",2131,0.2996344207,53,58,6148
"Exorcist: The Beginning",2004,"Joseph","man",880,0.1237345332,9,58,6148
"Exorcist: The Beginning",2004,"Lieutenant Kess","man",387,0.0544150731,38,58,6148
"Exorcist: The Beginning",2004,"Major Granville","man",876,0.1231721035,46,58,6148
"Exorcist: The Beginning",2004,"Rachel","woman",843,0.1185320585,,58,6148
"Exorcist: The Beginning",2004,"Sergeant Major","man",353,0.0496344207,47,58,6148
"No Country for Old Men",2007,"Anton Chigurh","man",1303,0.1566105769,38,93,6150
"No Country for Old Men",2007,"Carla Jean Moss","woman",628,0.0754807692,31,93,6150
"No Country for Old Men",2007,"Carla Jean'S Mo","woman",189,0.0227163462,58,93,6150
"No Country for Old Men",2007,"Carson Wells","man",600,0.0721153846,46,93,6150
"No Country for Old Men",2007,"Del Rio Motel C","woman",145,0.0174278846,,93,6150
"No Country for Old Men",2007,"Ed Tom Bell","man",1940,0.2331730769,61,93,6150
"No Country for Old Men",2007,"Ellis","man",392,0.0471153846,67,93,6150
"No Country for Old Men",2007,"Gas Station Pro","man",293,0.0352163462,,93,6150
"No Country for Old Men",2007,"Hitchhiking Dri","man",120,0.0144230769,,93,6150
"No Country for Old Men",2007,"Ins Official","man",145,0.0174278846,55,93,6150
"No Country for Old Men",2007,"Llewelyn Moss","man",1508,0.18125,39,93,6150
"No Country for Old Men",2007,"Man Who Hires W","man",383,0.0460336538,56,93,6150
"No Country for Old Men",2007,"Poolside Woman","woman",253,0.0304086538,,93,6150
"No Country for Old Men",2007,"Wendell","man",421,0.0506009615,43,93,6150
"Prom Night",1980,"Adele","woman",228,0.0456730769,,,6154
"Prom Night",1980,"Alex Hammond","man",185,0.0370592949,,,6154
"Prom Night",1980,"Drew","man",227,0.0454727564,24,,6154
"Prom Night",1980,"Henri-Anne","woman",151,0.0302483974,35,,6154
"Prom Night",1980,"Jude Cunningham","woman",351,0.0703125,,,6154
"Prom Night",1980,"Kelly Lynch","woman",337,0.0675080128,,,6154
"Prom Night",1980,"Kim","woman",1133,0.226963141,22,,6154
"Prom Night",1980,"Lou","man",284,0.0568910256,,,6154
"Prom Night",1980,"Mr. Hammond","man",743,0.148838141,54,,6154
"Prom Night",1980,"Slick","man",263,0.0526842949,,,6154
"Prom Night",1980,"Vicki","woman",258,0.0516826923,,,6154
"Prom Night",1980,"Weller","man",115,0.023036859,36,,6154
"Prom Night",1980,"Wendy Richards","woman",575,0.1151842949,23,,6154
"Prom Night",1980,"Young Robin","woman",142,0.0284455128,,,6154
"Magnum Force",1973,"Announcer","man",104,0.037694817,,,6155
"Magnum Force",1973,"Cab Driver","man",170,0.0616165277,,,6155
"Magnum Force",1973,"Davis","man",290,0.1051105473,30,,6155
"Magnum Force",1973,"Digorgio","man",101,0.0366074665,,,6155
"Magnum Force",1973,"Early Smith","man",333,0.1206959043,28,,6155
"Magnum Force",1973,"Girl By Mailbox","woman",227,0.082276187,,,6155
"Magnum Force",1973,"Lt. Briggs","man",669,0.2424791591,48,,6155
"Magnum Force",1973,"Pimp","man",263,0.0953243929,47,,6155
"Magnum Force",1973,"Rang Emaster","man",214,0.0775643349,,,6155
"Magnum Force",1973,"Rangemaster","man",122,0.0442189199,,,6155
"Magnum Force",1973,"Tall Man","man",165,0.0598042769,,,6155
"Magnum Force",1973,"Walter","man",101,0.0366074665,53,,6155
"Ouija",2014,"Debbie Galardi","woman",870,0.1135621981,27,54,6156
"Ouija",2014,"Isabelle","woman",660,0.0861506331,,54,6156
"Ouija",2014,"Laine Morris","woman",3217,0.4199190706,21,54,6156
"Ouija",2014,"Mrs. Galardi","woman",167,0.0217987208,42,54,6156
"Ouija",2014,"Nona","woman",291,0.0379845973,,54,6156
"Ouija",2014,"Pete","man",841,0.1097767915,29,54,6156
"Ouija",2014,"Sarah Morris","woman",578,0.0754470696,,54,6156
"Ouija",2014,"Trevor","man",1037,0.1353609189,27,54,6156
"All the Boys Love Mandy Lane",2006,"Chloe","woman",788,0.1845433255,24,,6157
"All the Boys Love Mandy Lane",2006,"Emmet","man",605,0.1416861827,19,,6157
"All the Boys Love Mandy Lane",2006,"Garth","man",860,0.2014051522,33,,6157
"All the Boys Love Mandy Lane",2006,"Jake","man",390,0.0913348946,22,,6157
"All the Boys Love Mandy Lane",2006,"Lyle","man",171,0.0400468384,,,6157
"All the Boys Love Mandy Lane",2006,"Mandy Lane","woman",1353,0.3168618267,20,,6157
"All the Boys Love Mandy Lane",2006,"Mike","man",103,0.0241217799,,,6157
"A Nightmare on Elm Street 2: Freddy's Revenge",1985,"Dad","man",272,0.0803782506,,73,6161
"A Nightmare on Elm Street 2: Freddy's Revenge",1985,"Freddy Krueger","man",228,0.0673758865,38,73,6161
"A Nightmare on Elm Street 2: Freddy's Revenge",1985,"Jesse Walsh","man",1072,0.31678487,21,73,6161
"A Nightmare on Elm Street 2: Freddy's Revenge",1985,"Lisa Webber","woman",1087,0.3212174941,19,73,6161
"A Nightmare on Elm Street 2: Freddy's Revenge",1985,"Mom","woman",199,0.0588061466,,73,6161
"A Nightmare on Elm Street 2: Freddy's Revenge",1985,"Mr Poletti","man",126,0.0372340426,,73,6161
"A Nightmare on Elm Street 2: Freddy's Revenge",1985,"Ron Grady","man",400,0.1182033097,20,73,6161
"The Outlaw Josey Wales",1976,"Abe","man",126,0.0216643741,54,,6163
"The Outlaw Josey Wales",1976,"Al","man",179,0.0307771664,57,,6163
"The Outlaw Josey Wales",1976,"Carpetbagger","man",222,0.038170564,54,,6163
"The Outlaw Josey Wales",1976,"Chato","man",224,0.0385144429,71,,6163
"The Outlaw Josey Wales",1976,"Fletcher","man",446,0.0766850069,44,,6163
"The Outlaw Josey Wales",1976,"Grandma Sarah","woman",159,0.0273383769,79,,6163
"The Outlaw Josey Wales",1976,"Josey Wales","man",2645,0.4547799175,46,,6163
"The Outlaw Josey Wales",1976,"Kelly","man",113,0.0194291609,40,,6163
"The Outlaw Josey Wales",1976,"Kid","man",578,0.0993810179,,,6163
"The Outlaw Josey Wales",1976,"Laura Lee","woman",234,0.0402338377,32,,6163
"The Outlaw Josey Wales",1976,"Rose","woman",156,0.0268225585,49,,6163
"The Outlaw Josey Wales",1976,"Senator Lane","man",110,0.0189133425,,,6163
"The Outlaw Josey Wales",1976,"Shopkeeper","man",269,0.0462517194,54,,6163
