name,born,died,bornCountry_original,bornCountry_now,bornCity_original,bornCity_now,bornLocation,bornLong,bornLat,bornCoordinates,diedCountry_original,diedCountry_now,diedCity_original,diedCity_now,diedLocation,diedLong,diedLat,diedCoordinates,gender,year,category,motivation,institutionName,institutionCity,institutionCountry
Gerhard Herzberg,1904-12-25,1999-03-03,Germany,Germany,Hamburg,Hamburg,"Hamburg, Germany",9.9936819,53.5510846,"53.5510846, 9.9936819",Canada,Canada,Ottawa,Ottawa,"Ottawa, Canada",-75.6971931,45.4215296,"45.4215296, -75.6971931",male,1971,chemistry,"""for his contributions to the knowledge of electronic structure and geometry of molecules, particularly free radicals""",National Research Council of Canada,Ottawa,Canada
Ernst Otto Fischer,1918-11-10,2007-07-23,Germany,Germany,Munich,Munich,"Munich, Germany",11.5819805,48.1351253,"48.1351253, 11.5819805",Germany,Germany,Munich,Munich,"Munich, Germany",11.5819805,48.1351253,"48.1351253, 11.5819805",male,1973,chemistry,"""for their pioneering work, performed independently, on the chemistry of the organometallic, so called sandwich compounds""",Technical University,Munich,Federal Republic of Germany
John C. Polanyi,1929-01-23,0000-00-00,Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",,,,,,,,,male,1986,chemistry,"""for their contributions concerning the dynamics of chemical elementary processes""",University of Toronto,Toronto,Canada
Johann Deisenhofer,1943-09-30,0000-00-00,Germany,Germany,Zusamaltheim,Zusamaltheim,"Zusamaltheim, Germany",10.6360613,48.5313776,"48.5313776, 10.6360613",,,,,,,,,male,1988,chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",University of Texas Southwestern Medical Center at Dallas,"Dallas, TX",USA
Johann Deisenhofer,1943-09-30,0000-00-00,Germany,Germany,Zusamaltheim,Zusamaltheim,"Zusamaltheim, Germany",10.6360613,48.5313776,"48.5313776, 10.6360613",,,,,,,,,male,1988,chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",Howard Hughes Medical Institute,,
Robert Huber,1937-02-20,0000-00-00,Germany,Germany,Munich,Munich,"Munich, Germany",11.5819805,48.1351253,"48.1351253, 11.5819805",,,,,,,,,male,1988,chemistry,"""for the determination of the three-dimensional structure of a photosynthetic reaction centre""",Max-Planck-Institut für Biochemie,Martinsried,Federal Republic of Germany
Otto Fritz Meyerhof,1884-04-12,1951-10-06,Germany,Germany,Hanover,Hanover,"Hanover, Germany",9.7320104,52.3758916,"52.3758916, 9.7320104",USA,USA,"Philadelphia, PA","Philadelphia, PA","Philadelphia, PA, USA",-75.1652215,39.9525839,"39.9525839, -75.1652215",male,1922,medicine,"""for his discovery of the fixed relationship between the consumption of oxygen and the metabolism of lactic acid in the muscle""",Kiel University,Kiel,Germany
Otto Loewi,1873-06-03,1961-12-25,Germany,Germany,Frankfurt-on-the-Main,Frankfurt-on-the-Main,"Frankfurt-on-the-Main, Germany",8.6821267,50.1109221,"50.1109221, 8.6821267",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1936,medicine,"""for their discoveries relating to chemical transmission of nerve impulses""",Graz University,Graz,Austria
Ernst Boris Chain,1906-06-19,1979-08-12,Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",Ireland,Ireland,Mulrany,Mulrany,"Mulrany, Ireland",-9.7813773,53.9061783,"53.9061783, -9.7813773",male,1945,medicine,"""for the discovery of penicillin and its curative effect in various infectious diseases""",University of Oxford,Oxford,United Kingdom
Hans Adolf Krebs,1900-08-25,1981-11-22,Germany,Germany,Hildesheim,Hildesheim,"Hildesheim, Germany",9.9579652,52.154778,"52.154778, 9.9579652",United Kingdom,United Kingdom,Oxford,Oxford,"Oxford, United Kingdom",-1.2577263,51.7520209,"51.7520209, -1.2577263",male,1953,medicine,"""for his discovery of the citric acid cycle""",Sheffield University,Sheffield,United Kingdom
Feodor Lynen,1911-04-06,1979-08-06,Germany,Germany,Munich,Munich,"Munich, Germany",11.5819805,48.1351253,"48.1351253, 11.5819805",Germany,Germany,Munich,Munich,"Munich, Germany",11.5819805,48.1351253,"48.1351253, 11.5819805",male,1964,medicine,"""for their discoveries concerning the mechanism and regulation of the cholesterol and fatty acid metabolism""",Max-Planck-Institut für Zellchemie,Munich,Federal Republic of Germany
Max Delbrück,1906-09-04,1981-03-09,Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",USA,USA,"Pasadena, CA","Pasadena, CA","Pasadena, CA, USA",-118.1445155,34.1477849,"34.1477849, -118.1445155",male,1969,medicine,"""for their discoveries concerning the replication mechanism and the genetic structure of viruses""",California Institute of Technology (Caltech),"Pasadena, CA",USA
Sir Bernard Katz,1911-03-26,2003-04-20,Germany,Germany,Leipzig,Leipzig,"Leipzig, Germany",12.3730747,51.3396955,"51.3396955, 12.3730747",United Kingdom,United Kingdom,London,London,"London, United Kingdom",-0.1277583,51.5073509,"51.5073509, -0.1277583",male,1970,medicine,"""for their discoveries concerning the humoral transmittors in the nerve terminals and the mechanism for their storage, release and inactivation""",University College,London,United Kingdom
Georges J.F. Köhler,1946-04-17,1995-03-01,Germany,Germany,Munich,Munich,"Munich, Germany",11.5819805,48.1351253,"48.1351253, 11.5819805",Germany,Germany,Freiburg im Breisgau,Freiburg im Breisgau,"Freiburg im Breisgau, Germany",7.8421043,47.9990077,"47.9990077, 7.8421043",male,1984,medicine,"""for theories concerning the specificity in development and control of the immune system and the discovery of the principle for production of monoclonal antibodies""",Basel Institute for Immunology,Basel,Switzerland
Erwin Neher,1944-03-20,0000-00-00,Germany,Germany,Landsberg,Landsberg,"Landsberg, Germany",10.8703515,48.050783,"48.050783, 10.8703515",,,,,,,,,male,1991,medicine,"""for their discoveries concerning the function of single ion channels in cells""",Max-Planck-Institut für Biophysikalische Chemie,Göttingen,Federal Republic of Germany
Bert Sakmann,1942-06-12,0000-00-00,Germany,Germany,Stuttgart,Stuttgart,"Stuttgart, Germany",9.1829321,48.7758459,"48.7758459, 9.1829321",,,,,,,,,male,1991,medicine,"""for their discoveries concerning the function of single ion channels in cells""",Max-Planck-Institut für medizinische Forschung,Heidelberg,Federal Republic of Germany
Christiane Nüsslein-Volhard,1942-10-20,0000-00-00,Germany,Germany,Magdeburg,Magdeburg,"Magdeburg, Germany",11.6276237,52.1205333,"52.1205333, 11.6276237",,,,,,,,,female,1995,medicine,"""for their discoveries concerning the genetic control of early embryonic development""",Max-Planck-Institut für Entwicklungsbiologie,Tübingen,Federal Republic of Germany
Gustav Stresemann,1878-05-10,1929-10-03,Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",male,1926,peace,,,,
Ludwig Quidde,1858-03-23,1941-03-04,Germany,Germany,Bremen,Bremen,"Bremen, Germany",8.8016936,53.0792962,"53.0792962, 8.8016936",Switzerland,Switzerland,Geneva,Geneva,"Geneva, Switzerland",6.1431577,46.2043907,"46.2043907, 6.1431577",male,1927,peace,,,,
Carl von Ossietzky,1889-10-03,1938-05-04,Germany,Germany,Hamburg,Hamburg,"Hamburg, Germany",9.9936819,53.5510846,"53.5510846, 9.9936819",Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",male,1935,peace,,,,
Willy Brandt,1913-12-18,1992-10-08,Germany,Germany,Lübeck,Lübeck,"Lübeck, Germany",10.6865593,53.8654673,"53.8654673, 10.6865593",Germany,Germany,Unkel,Unkel,"Unkel, Germany",7.2181189,50.5998785,"50.5998785, 7.2181189",male,1971,peace,,,,
Henry A. Kissinger,1923-05-27,0000-00-00,Germany,Germany,Fürth,Fürth,"Fürth, Germany",10.988667,49.4771169,"49.4771169, 10.988667",,,,,,,,,male,1973,peace,,,,
Thomas Mann,1875-06-06,1955-08-12,Germany,Germany,Lübeck,Lübeck,"Lübeck, Germany",10.6865593,53.8654673,"53.8654673, 10.6865593",Switzerland,Switzerland,Zurich,Zurich,"Zurich, Switzerland",8.541694,47.3768866,"47.3768866, 8.541694",male,1929,literature,"""principally for his great novel, <I>Buddenbrooks</I>, which has won steadily increased recognition as one of the classic works of contemporary literature""",,,
Hermann Hesse,1877-07-02,1962-08-09,Germany,Germany,Calw,Calw,"Calw, Germany",8.7472439,48.7122107,"48.7122107, 8.7472439",Switzerland,Switzerland,Montagnola,Montagnola,"Montagnola, Switzerland",8.9168916,45.9829967,"45.9829967, 8.9168916",male,1946,literature,"""for his inspired writings which, while growing in boldness and penetration, exemplify the classical humanitarian ideals and high qualities of style""",,,
Nelly Sachs,1891-12-10,1970-05-12,Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",Sweden,Sweden,Stockholm,Stockholm,"Stockholm, Sweden",18.0685808,59.3293235,"59.3293235, 18.0685808",female,1966,literature,"""for her outstanding lyrical and dramatic writing, which interprets Israel's destiny with touching strength"" ",,,
Herbert Kroemer,1928-08-25,0000-00-00,Germany,Germany,Weimar,Weimar,"Weimar, Germany",11.3235439,50.9794934,"50.9794934, 11.3235439",,,,,,,,,male,2000,physics,"""for developing semiconductor heterostructures used in high-speed- and opto-electronics""",University of California,"Santa Barbara, CA",USA
Theodor W. Hänsch,1941-10-30,0000-00-00,Germany,Germany,Heidelberg,Heidelberg,"Heidelberg, Germany",8.6724335,49.3987524,"49.3987524, 8.6724335",,,,,,,,,male,2005,physics,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",Max-Planck-Institut für Quantenoptik,Garching,Germany
Theodor W. Hänsch,1941-10-30,0000-00-00,Germany,Germany,Heidelberg,Heidelberg,"Heidelberg, Germany",8.6724335,49.3987524,"49.3987524, 8.6724335",,,,,,,,,male,2005,physics,"""for their contributions to the development of laser-based precision spectroscopy, including the optical frequency comb technique""",Ludwig-Maximilians- Universität,Munich,Germany
Robert J. Aumann,1930-06-08,0000-00-00,Germany,Germany,Frankfurt-on-the-Main,Frankfurt-on-the-Main,"Frankfurt-on-the-Main, Germany",8.6821267,50.1109221,"50.1109221, 8.6821267",,,,,,,,,male,2005,economics,"""for having enhanced our understanding of conflict and cooperation through game-theory analysis""","University of Jerusalem, Center for RationalityHebrew",Jerusalem,Israel
Gerhard Ertl,1936-10-10,0000-00-00,Germany,Germany,Bad Cannstatt,Bad Cannstatt,"Bad Cannstatt, Germany",9.2250355,48.8084576,"48.8084576, 9.2250355",,,,,,,,,male,2007,chemistry,"""for his studies of chemical processes on solid surfaces""",Fritz-Haber-Institut der Max-Planck-Gesellschaft,Berlin,Germany
Harald zur Hausen,1936-03-11,0000-00-00,Germany,Germany,Gelsenkirchen,Gelsenkirchen,"Gelsenkirchen, Germany",7.0857172,51.517744,"51.517744, 7.0857172",,,,,,,,,male,2008,medicine,"""for his discovery of human papilloma viruses causing cervical cancer""",German Cancer Research Center,Heidelberg,Germany
Thomas C. Südhof,1955-12-22,0000-00-00,Germany,Germany,Göttingen,Göttingen,"Göttingen, Germany",9.9158035,51.5412804,"51.5412804, 9.9158035",,,,,,,,,male,2013,medicine,"""for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells""",Stanford University,"Stanford, CA",USA
Thomas C. Südhof,1955-12-22,0000-00-00,Germany,Germany,Göttingen,Göttingen,"Göttingen, Germany",9.9158035,51.5412804,"51.5412804, 9.9158035",,,,,,,,,male,2013,medicine,"""for their discoveries of machinery regulating vesicle traffic, a major transport system in our cells""",Howard Hughes Medical Institute,,
Rainer Weiss,1932-09-29,0000-00-00,Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",,,,,,,,,male,2017,physics,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",LIGO/VIRGO Collaboration,,
Rainer Weiss,1932-09-29,0000-00-00,Germany,Germany,Berlin,Berlin,"Berlin, Germany",13.404954,52.5200066,"52.5200066, 13.404954",,,,,,,,,male,2017,physics,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",Massachusetts Institute of Technology (MIT),"Cambridge, MA",USA
Joachim Frank,1940-09-12,0000-00-00,Germany,Germany,Siegen,Siegen,"Siegen, Germany",8.0209591,50.8838492,"50.8838492, 8.0209591",,,,,,,,,male,2017,chemistry,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",Columbia University,"New York, NY",USA
Antoine Henri Becquerel,1852-12-15,1908-08-25,France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",France,France,,,,2.213749,46.227638,"46.227638, 2.213749",male,1903,physics,"""in recognition of the extraordinary services he has rendered by his discovery of spontaneous radioactivity""",École Polytechnique,Paris,France
Pierre Curie,1859-05-15,1906-04-19,France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1903,physics,"""in recognition of the extraordinary services they have rendered by their joint researches on the radiation phenomena discovered by Professor Henri Becquerel""",École municipale de physique et de chimie industrielles (Municipal School of Industrial Physics and Chemistry),Paris,France
Jean Baptiste Perrin,1870-09-30,1942-04-17,France,France,Lille,Lille,"Lille, France",3.057256,50.62925,"50.62925, 3.057256",USA,USA,"New York, NY","New York, NY","New York, NY, USA",-74.0059728,40.7127753,"40.7127753, -74.0059728",male,1926,physics,"""for his work on the discontinuous structure of matter, and especially for his discovery of sedimentation equilibrium""",Sorbonne University,Paris,France
Prince Louis-Victor Pierre Raymond de Broglie,1892-08-15,1987-03-19,France,France,Dieppe,Dieppe,"Dieppe, France",1.077483,49.922992,"49.922992, 1.077483",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1929,physics,"""for his discovery of the wave nature of electrons""","Sorbonne University, Institut Henri Poincaré",Paris,France
Louis Eugène Félix Néel,1904-11-22,2000-11-17,France,France,Lyon,Lyon,"Lyon, France",4.835659,45.764043,"45.764043, 4.835659",France,France,Brive-Corrèze,Brive-Corrèze,"Brive-Corrèze, France",1.533937,45.159555,"45.159555, 1.533937",male,1970,physics,"""for fundamental work and discoveries concerning antiferromagnetism and ferrimagnetism which have led to important applications in solid state physics""",University of Grenoble,Grenoble,France
Pierre-Gilles de Gennes,1932-10-24,2007-05-18,France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",France,France,Orsay,Orsay,"Orsay, France",2.189617,48.697161,"48.697161, 2.189617",male,1991,physics,"""for discovering that methods developed for studying order phenomena in simple systems can be generalized to more complex forms of matter, in particular to liquid crystals and polymers""",Collège de France,Paris,France
Henri Moissan,1852-09-28,1907-02-20,France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1906,chemistry,"""in recognition of the great services rendered by him in his investigation and isolation of the element fluorine, and for the adoption in the service of science of the electric furnace called after him""",Sorbonne University,Paris,France
Victor Grignard,1871-05-06,1935-12-13,France,France,Cherbourg,Cherbourg,"Cherbourg, France",-1.622137,49.6337308,"49.6337308, -1.622137",France,France,Lyon,Lyon,"Lyon, France",4.835659,45.764043,"45.764043, 4.835659",male,1912,chemistry,"""for the discovery of the so-called Grignard reagent, which in recent years has greatly advanced the progress of organic chemistry""",Nancy University,Nancy,France
Paul Sabatier,1854-11-05,1941-08-14,France,France,Carcassonne,Carcassonne,"Carcassonne, France",2.353663,43.212161,"43.212161, 2.353663",France,France,Toulouse,Toulouse,"Toulouse, France",1.444209,43.604652,"43.604652, 1.444209",male,1912,chemistry,"""for his method of hydrogenating organic compounds in the presence of finely disintegrated metals whereby the progress of organic chemistry has been greatly advanced in recent years""",Toulouse University,Toulouse,France
Alfred Werner,1866-12-12,1919-11-15,France,France,Mulhouse,Mulhouse,"Mulhouse, France",7.335888,47.750839,"47.750839, 7.335888",Switzerland,Switzerland,Zurich,Zurich,"Zurich, Switzerland",8.541694,47.3768866,"47.3768866, 8.541694",male,1913,chemistry,"""in recognition of his work on the linkage of atoms in molecules by which he has thrown new light on earlier investigations and opened up new fields of research especially in inorganic chemistry""",University of Zurich,Zurich,Switzerland
Frédéric Joliot,1900-03-19,1958-08-14,France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",France,France,Paris,Paris,"Paris, France",2.3522219,48.856614,"48.856614, 2.3522219",male,1935,chemistry,"""in recognition of their synthesis of new radioactive elements""",Institut du Radium,Paris,France
