page,lowercase,pos,count,book,year,story
178,hungrily,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,hurried,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,hurtin,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
178,i,PRP,6,Lost in the city : stories /,1993,09: His Mother's House
178,if,IN,3,Lost in the city : stories /,1993,09: His Mother's House
178,ill,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,immediately,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,in,IN,2,Lost in the city : stories /,1993,09: His Mother's House
178,inspecting,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,into,IN,1,Lost in the city : stories /,1993,09: His Mother's House
178,it,PRP,4,Lost in the city : stories /,1993,09: His Mother's House
178,joyce,NNP,8,Lost in the city : stories /,1993,09: His Mother's House
178,joycie,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
178,know,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,know,VBP,2,Lost in the city : stories /,1993,09: His Mother's House
178,lady,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,leave,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,left,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,let,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,light,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,listen,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,little,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,long,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,look,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
178,looked,VBD,4,Lost in the city : stories /,1993,09: His Mother's House
178,loud,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,mama,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,man,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,me,PRP,1,Lost in the city : stories /,1993,09: His Mother's House
178,memory,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,might,MD,2,Lost in the city : stories /,1993,09: His Mother's House
178,money,NN,2,Lost in the city : stories /,1993,09: His Mother's House
178,mother,NN,4,Lost in the city : stories /,1993,09: His Mother's House
178,my,PRP$,4,Lost in the city : stories /,1993,09: His Mother's House
178,n't,RB,5,Lost in the city : stories /,1993,09: His Mother's House
178,no,DT,1,Lost in the city : stories /,1993,09: His Mother's House
178,not,RB,3,Lost in the city : stories /,1993,09: His Mother's House
178,noticed,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
178,now,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,of,IN,7,Lost in the city : stories /,1993,09: His Mother's House
178,off,IN,1,Lost in the city : stories /,1993,09: His Mother's House
178,off,RP,1,Lost in the city : stories /,1993,09: His Mother's House
178,oh,UH,1,Lost in the city : stories /,1993,09: His Mother's House
178,on,IN,2,Lost in the city : stories /,1993,09: His Mother's House
178,one,CD,1,Lost in the city : stories /,1993,09: His Mother's House
178,other,JJ,4,Lost in the city : stories /,1993,09: His Mother's House
178,others,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,out,RP,2,Lost in the city : stories /,1993,09: His Mother's House
178,over,RP,1,Lost in the city : stories /,1993,09: His Mother's House
178,papers,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,passing,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,piled,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
178,promise,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,proper,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,purse,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,remember,VB,3,Lost in the city : stories /,1993,09: His Mother's House
178,remind,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,response,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,right,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,said,VBD,8,Lost in the city : stories /,1993,09: His Mother's House
178,saw,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
178,saying,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,scolding,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,seconds,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,see,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,seeing,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,seemed,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,several,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,shaking,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,she,PRP,12,Lost in the city : stories /,1993,09: His Mother's House
178,shook,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,shoulder,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,show,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,side,NN,2,Lost in the city : stories /,1993,09: His Mother's House
178,soap,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,sore,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,spent,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,splits,VBZ,1,Lost in the city : stories /,1993,09: His Mother's House
178,square,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
178,standing,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,stop,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,strangers,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,street,NN,4,Lost in the city : stories /,1993,09: His Mother's House
178,street,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
178,sure,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,take,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
178,th,DT,1,Lost in the city : stories /,1993,09: His Mother's House
178,thas,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,that,DT,1,Lost in the city : stories /,1993,09: His Mother's House
178,that,IN,1,Lost in the city : stories /,1993,09: His Mother's House
178,the,DT,38,Lost in the city : stories /,1993,09: His Mother's House
178,them,PRP,5,Lost in the city : stories /,1993,09: His Mother's House
178,then,RB,2,Lost in the city : stories /,1993,09: His Mother's House
178,there,EX,1,Lost in the city : stories /,1993,09: His Mother's House
178,think,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
178,thinking,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,this,DT,1,Lost in the city : stories /,1993,09: His Mother's House
178,three,CD,1,Lost in the city : stories /,1993,09: His Mother's House
178,throw,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,throwing,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,time,NN,2,Lost in the city : stories /,1993,09: His Mother's House
178,to,TO,12,Lost in the city : stories /,1993,09: His Mother's House
178,took,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,touched,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,tried,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,twice,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,two,CD,1,Lost in the city : stories /,1993,09: His Mother's House
178,up,RP,2,Lost in the city : stories /,1993,09: His Mother's House
178,useta,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
178,useta,VBZ,1,Lost in the city : stories /,1993,09: His Mother's House
178,uttered,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,walk,NN,1,Lost in the city : stories /,1993,09: His Mother's House
178,walking,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
178,was,VBD,4,Lost in the city : stories /,1993,09: His Mother's House
178,watch,VB,1,Lost in the city : stories /,1993,09: His Mother's House
178,way,NN,2,Lost in the city : stories /,1993,09: His Mother's House
178,ways,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
178,we,PRP,1,Lost in the city : stories /,1993,09: His Mother's House
178,well,RB,1,Lost in the city : stories /,1993,09: His Mother's House
178,were,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
178,when,WRB,1,Lost in the city : stories /,1993,09: His Mother's House
178,which,WDT,1,Lost in the city : stories /,1993,09: His Mother's House
178,who,WP,1,Lost in the city : stories /,1993,09: His Mother's House
178,with,IN,3,Lost in the city : stories /,1993,09: His Mother's House
178,woman,NN,9,Lost in the city : stories /,1993,09: His Mother's House
178,would,MD,2,Lost in the city : stories /,1993,09: His Mother's House
178,you,PRP,8,Lost in the city : stories /,1993,09: His Mother's House
178,youngest,JJS,1,Lost in the city : stories /,1993,09: His Mother's House
178,your,PRP$,1,Lost in the city : stories /,1993,09: His Mother's House
179,',',7,Lost in the city : stories /,1993,09: His Mother's House
179,d,MD,1,Lost in the city : stories /,1993,09: His Mother's House
179,ll,MD,1,Lost in the city : stories /,1993,09: His Mother's House
179,m,VBP,2,Lost in the city : stories /,1993,09: His Mother's House
179,s,POS,3,Lost in the city : stories /,1993,09: His Mother's House
179,s,VBZ,1,Lost in the city : stories /,1993,09: His Mother's House
179,",",",",20,Lost in the city : stories /,1993,09: His Mother's House
179,0,0,24,Lost in the city : stories /,1993,09: His Mother's House
179,10th,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,5th,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,?,0,1,Lost in the city : stories /,1993,09: His Mother's House
179,``,``,8,Lost in the city : stories /,1993,09: His Mother's House
179,a,DT,8,Lost in the city : stories /,1993,09: His Mother's House
179,across,IN,1,Lost in the city : stories /,1993,09: His Mother's House
179,adam,NNP,2,Lost in the city : stories /,1993,09: His Mother's House
179,aftershave,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,again,RB,1,Lost in the city : stories /,1993,09: His Mother's House
179,ago,RB,1,Lost in the city : stories /,1993,09: His Mother's House
179,ai,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
179,an,DT,1,Lost in the city : stories /,1993,09: His Mother's House
179,and,CC,15,Lost in the city : stories /,1993,09: His Mother's House
179,apartment,NN,2,Lost in the city : stories /,1993,09: His Mother's House
179,around,IN,1,Lost in the city : stories /,1993,09: His Mother's House
179,as,IN,3,Lost in the city : stories /,1993,09: His Mother's House
179,aside,RB,1,Lost in the city : stories /,1993,09: His Mother's House
179,at,IN,1,Lost in the city : stories /,1993,09: His Mother's House
179,attention,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,back,RB,1,Lost in the city : stories /,1993,09: His Mother's House
179,battle,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,be,VB,1,Lost in the city : stories /,1993,09: His Mother's House
179,bed,NN,2,Lost in the city : stories /,1993,09: His Mother's House
179,bedroom,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,been,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
179,beep-beep,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,bent,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,bill,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,black-and-white,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,blonde,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,book,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,bought,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
179,building,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,but,CC,1,Lost in the city : stories /,1993,09: His Mother's House
179,by,IN,1,Lost in the city : stories /,1993,09: His Mother's House
179,can,MD,1,Lost in the city : stories /,1993,09: His Mother's House
179,chair,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,cheap,JJ,2,Lost in the city : stories /,1993,09: His Mother's House
179,checkered,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,cheek,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,christ,NNP,1,Lost in the city : stories /,1993,09: His Mother's House
179,citizens,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
179,come,VB,1,Lost in the city : stories /,1993,09: His Mother's House
179,comin,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,comin,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
179,confirm,VB,1,Lost in the city : stories /,1993,09: His Mother's House
179,coulda,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
179,credit,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,daughter,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,dead,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,denial,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,dialing,VBG,1,Lost in the city : stories /,1993,09: His Mother's House
179,did,VBD,2,Lost in the city : stories /,1993,09: His Mother's House
179,dinette,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,disabled,JJ,1,Lost in the city : stories /,1993,09: His Mother's House
179,dish,NN,1,Lost in the city : stories /,1993,09: His Mother's House
179,dissipated,VBN,1,Lost in the city : stories /,1993,09: His Mother's House
179,do,VB,1,Lost in the city : stories /,1993,09: His Mother's House
179,do,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
179,doin,VBP,1,Lost in the city : stories /,1993,09: His Mother's House
179,dollars,NNS,1,Lost in the city : stories /,1993,09: His Mother's House
179,down,IN,2,Lost in the city : stories /,1993,09: His Mother's House
179,down,RB,1,Lost in the city : stories /,1993,09: His Mother's House
179,early,RB,1,Lost in the city : stories /,1993,09: His Mother's House
179,entered,VBD,1,Lost in the city : stories /,1993,09: His Mother's House
179,every,DT,1,Lost in the city : stories /,1993,09: His Mother's House
