script_id,imdb_id,title,year,gross,lines_data
3352,tt0167404,The Sixth Sense,1999,503,444667777763337000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6059,tt0472181,The Smurfs,2011,156,7777767775676680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6060,tt2017020,The Smurfs 2,2013,75,7746765436447760000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3381,tt1285016,The Social Network,2010,106,44344343434234500000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5001,tt0963966,The Sorcerer's Apprentice,2010,69,4677766643547780000000000000000000000000000000000000000000000000000000000000000
7298,tt1714206,The Spectacular Now,2013,7,677665476643457000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6854,tt0367089,The Squid and the Whale,2005,9,6777333565767630000000000000000000000000000000000000000000000000000
7610,tt0073747,The Stepford Wives,1975,,7667716777632360000000
1370,tt0070735,The Sting,1973,786,7777777777777780000000000000000000000000000000000000000000000000000000000000
3461,tt0081568,The Stunt Man,1980,,777774377777753000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3473,tt0418206,The Surfer King,2006,,5467647777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3483,tt0120255,The Sweet Hereafter,1997,8,777546565444465000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3500,tt0134119,The Talented Mr. Ripley,1999,139,536724476534576000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3511,tt0088247,The Terminator,1984,99,760572200242072000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6164,tt0324216,The Texas Chainsaw Massacre,2003,115,456657444555445000000000000000000000000
5502,tt2980516,The Theory of Everything,2014,38,6614377777555350000000000000000000000000000000000000000000000000000000000000000000
5115,tt0025878,The Thin Man,1934,,4031010233100030000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9177,tt0120863,The Thin Red Line,1998,67,7777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6003,tt0041959,The Third Man,1949,8,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3546,tt0108333,The Three Musketeers,1993,113,566777655667778000000000000000000000000000000000000000000000000000000000000000000000
6610,tt0383010,The Three Stooges,2012,48,563223255757355000000000000000000000000000000000000000000000000
3557,tt0268695,The Time Machine,2002,84,7777777773674580000000000000000000000000000000000000000000000000000000000000000000000000000000
6063,tt1243957,The Tourist,2010,74,67753443426646700000000000000000000000000000000000000000000000000000
5142,tt0840361,The Town,2010,101,67775456667777700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7633,tt2561546,The Town That Dreaded Sundown,2014,,4634666524611010000000000000000000000000000000000000000000000000000
9195,tt0478304,The Tree of Life,2011,14,45634776574555500000000000000000000000000000000000000000
1434,tt0120382,The Truman Show,1998,233,777744777546774000000000000000000000000000000000000000000000000000000000
5163,tt1325004,The Twilight Saga: Eclipse,2010,331,4543464452257340000000000000000000000000
5164,tt1259571,The Twilight Saga: New Moon,2009,344,14524453034463300000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3631,tt1142988,The Ugly Truth,2009,103,2324023532335440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5179,tt0114814,The Usual Suspects,1995,46,73577777777777800000000000000000000000000000000000000000000000000000000000000000000000000000000000000
9214,tt0831374,The Utah Murder Project,2006,,7777763434005290000000000000000000000000000000000000000000000000000000000000000000000000
3654,tt0084855,The Verdict,1982,159,777753457777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5186,tt0368447,The Village,2004,159,211435000005767000000000000000000000000000
3667,tt0857191,The Visitor,2007,11,324377773645666000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
5197,tt0046534,The War of the Worlds,1953,,67776434467667800000000000000000000000000000000000
7104,tt1369706,The Ward,2010,,432232063354000000000000000000000000000000000000000000000000
5205,tt0118125,The Watermelon Woman,1996,,1210000000000000000000000000000000000000000000000000000000000000000000000000000000
3690,tt1023114,The Way Back,2010,2,7777777777777780000000000000000000000000000000000000000000000000000000000000000000000000000
6724,tt0202677,The Way of the Gun,2000,9,7777777455357460000000000000000000000000000000000000000000000000000000000000000000
6930,tt0384680,The Weather Man,2005,16,777443543477766000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
4992,tt0372532,The Wedding Date,2005,42,2331513453350300000000000000000000000000000000000000000000000000000000000000000000000000000000000
5214,tt0120888,The Wedding Singer,1998,148,75305754326443400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3701,tt0896872,The Whistleblower,2010,1,555434411034342000000000000000000000000000000000000000000000000000000000
1475,tt0065214,The Wild Bunch,1969,,77777777777777800000000000000000000000000000000000000000000000000000000000000000000000000000
7814,tt0073906,The Wind and the Lion,1975,,24777355457775200000000000000000000000000000000000000000000
9231,tt0094332,The Witches of Eastwick,1987,141,100201035574630000000000000000000000000000000000000000000000000000000000000000000
8080,tt0098663,The Wizard,1989,31,76757756774444300000000000000000000000
1483,tt0032138,The Wizard of Oz,1939,839,22000510000410000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3737,tt0993846,The Wolf of Wall Street,2013,125,77777777745777700000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6622,tt0780653,The Wolfman,2010,68,64427775637767700000000000000000000000000000000000000000000000
8605,tt1430132,The Wolverine,2013,142,777777777777778000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3742,tt0361127,The Woodsman,2004,,3777777777767770000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3745,tt0143145,The World Is Not Enough,1999,217,6774666766763430000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
3746,tt1125849,The Wrestler,2008,31,77777773443447800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8552,tt0120902,The X Files,1998,155,754333342642476000000000000000000000000000000000000000000000000000000000000000000000000
8323,tt0073918,The Yakuza,1974,,777777777777757000000000000000000000000000000000000000000
5256,tt0962736,The Young Victoria,2009,12,20772357547730000000000000000000000000000000000000000000000000000000000000000000000000000000000
6827,tt2333804,The Zero Theorem,2013,,777777767775143000000000000000000000000000000000000000000000000000000000000000000000000
3519,tt0103074,Thelma & Louise,1991,93,331000000320034000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6000,tt0469494,There Will Be Blood,2007,50,777777777777778000000000000000000000000000000000000000000000000000
3521,tt0129387,There's Something About Mary,1998,326,544243464454434000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
6847,tt0096256,They Live,1988,27,777767777777776000000000000000000000
5114,tt0083190,Thief,1981,13,777774735347777000000000000000000000000000000000000000000000000000000000000000000000000
3776,tt0245674,Thir13en Ghosts,2001,64,77757767453556500000000000000000000000000000000000000000000000000000000000000000
1401,tt0146309,Thirteen Days,2000,55,567777777777777000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
1406,tt0108330,This Boy's Life,1993,8,3433333234455440000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
